features,algorithm,PCA_dim,params,Train_ARI,Train_NMI,Train_Accuracy,Val_Accuracy
rgb,kmeans,100,k=2,0.0009654780426259873,0.0009093448589743983,0.35222146274777855,0.3333333333333333
rgb,agglomerative,100,"k=3, linkage=average",-5.4596125130938804e-05,0.0009357341271521804,0.3522898154477102,0.3333333333333333
canny,dbscan,1,"eps=1.0, min_samples=5",0.0,0.0,0.35222146274777855,0.3333333333333333
canny,dbscan,1,"eps=2.5, min_samples=10",0.0,0.0,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,50,"k=5, linkage=average",-0.0003799031813428004,0.003992709618544252,0.3523581681476418,0.3333333333333333
laplacian,agglomerative,50,"k=3, linkage=complete",-0.0002741533711817351,0.01576096477537397,0.35413533834586464,0.3333333333333333
rgb,agglomerative,20,"k=2, linkage=average",-1.0357671728145585e-05,5.51571058847753e-05,0.35222146274777855,0.3333333333333333
sobel,agglomerative,10,"k=5, linkage=average",-8.913385717690642e-05,0.002237681753767309,0.35269993164730007,0.3333333333333333
sobel,agglomerative,10,"k=4, linkage=average",-7.696897963000281e-05,0.0015679671518277838,0.3522898154477102,0.3333333333333333
sobel,agglomerative,10,"k=3, linkage=average",-7.659487991115034e-05,0.0014189320626015161,0.3522898154477102,0.3333333333333333
sobel,agglomerative,20,"k=2, linkage=average",-1.0958179904288731e-05,0.00016222878539187138,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,50,"k=3, linkage=average",-6.24654750050211e-06,0.00019497593559082303,0.3522898154477102,0.3333333333333333
laplacian,agglomerative,50,"k=2, linkage=average",-6.24662978120506e-06,7.575781138342235e-05,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,100,"k=5, linkage=average",-1.4402573311893633e-05,0.0006684723095840572,0.3523581681476418,0.3333333333333333
canny,dbscan,1,"eps=2.0, min_samples=10",0.0,0.0,0.35222146274777855,0.3333333333333333
sobel,agglomerative,10,"k=2, linkage=complete",-0.0003295593874946205,0.008266443208133106,0.35222146274777855,0.3333333333333333
sobel,agglomerative,10,"k=2, linkage=average",-8.03717152291895e-05,0.001281920419579416,0.35222146274777855,0.3333333333333333
canny,dbscan,1,"eps=2.0, min_samples=20",0.0,0.0,0.35222146274777855,0.3333333333333333
canny,dbscan,1,"eps=2.5, min_samples=20",0.0,0.0,0.35222146274777855,0.3333333333333333
canny,dbscan,1,"eps=3.0, min_samples=5",0.0,0.0,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,10,"k=4, linkage=average",1.7584984313581705e-05,0.007680684293985027,0.3524265208475735,0.3333333333333333
canny,dbscan,1,"eps=1.5, min_samples=5",0.0,0.0,0.35222146274777855,0.3333333333333333
sobel,agglomerative,50,"k=4, linkage=average",-8.818210303573193e-05,0.0012665451613314638,0.35222146274777855,0.3333333333333333
sobel,agglomerative,50,"k=3, linkage=average",-8.770523905845394e-05,0.0012663800942914105,0.35222146274777855,0.3333333333333333
sobel,agglomerative,75,"k=3, linkage=average",-3.673631125461555e-05,0.0005824514153686654,0.35222146274777855,0.3333333333333333
sobel,agglomerative,75,"k=2, linkage=average",-3.662419260807629e-05,0.0004983445596360364,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,100,"k=2, linkage=average",-3.4421528110186935e-06,9.759751305471019e-05,0.35222146274777855,0.3333333333333333
sobel,agglomerative,100,"k=2, linkage=average",-1.5030477224598142e-05,0.0002595933707750229,0.35222146274777855,0.3333333333333333
sobel,agglomerative,100,"k=2, linkage=complete",-0.00024280940928051887,0.0033202923001784627,0.35222146274777855,0.3333333333333333
canny,dbscan,1,"eps=2.0, min_samples=5",0.0,0.0,0.35222146274777855,0.3333333333333333
canny,dbscan,1,"eps=1.5, min_samples=10",0.0,0.0,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,10,"k=5, linkage=average",1.7594797127177428e-05,0.007798793131143064,0.35249487354750514,0.3333333333333333
rgb,kmeans,75,k=2,0.0009668300035398971,0.0009098474020636069,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,20,"k=2, linkage=average",-1.0958179904288731e-05,0.00016222878539187138,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,20,"k=4, linkage=average",-2.8212461427136444e-06,0.0005068153920193423,0.3523581681476418,0.3333333333333333
laplacian,agglomerative,20,"k=3, linkage=average",-1.0967506132370554e-05,0.00022724385543632125,0.35222146274777855,0.3333333333333333
rgb,agglomerative,75,"k=3, linkage=average",6.21608681667798e-07,0.0002376304053455151,0.3522898154477102,0.3333333333333333
rgb,agglomerative,100,"k=2, linkage=average",4.082174092496519e-06,0.00014028669475295196,0.3522898154477102,0.3333333333333333
rgb,kmeans,50,k=2,0.0009641756906505069,0.0009088882759925375,0.35222146274777855,0.3333333333333333
rgb,kmeans,20,k=2,0.000965409541487095,0.0009093650840622372,0.35222146274777855,0.3333333333333333
rgb,agglomerative,10,"k=5, linkage=average",-0.00013835408376721155,0.0028059027126616574,0.35222146274777855,0.3333333333333333
rgb,agglomerative,10,"k=4, linkage=average",-0.00012817199493059302,0.002651306725133772,0.35222146274777855,0.3333333333333333
sobel,agglomerative,50,"k=2, linkage=average",-1.5030477224598142e-05,0.0002595933707750229,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,20,"k=5, linkage=complete",-0.00018092769797747985,0.008378190151179339,0.3530416951469583,0.3333333333333333
laplacian,agglomerative,20,"k=5, linkage=average",-2.8118775355966264e-06,0.0006788473062070337,0.3524265208475735,0.3333333333333333
laplacian,agglomerative,20,"k=4, linkage=complete",-0.0001798735298119383,0.007950799444462713,0.3526315789473684,0.3333333333333333
rgb,agglomerative,100,"k=2, linkage=complete",0.0013183278468661686,0.0016706772208521727,0.35222146274777855,0.3333333333333333
rgb,agglomerative,75,"k=2, linkage=ward",0.0011153689857996876,0.0010261583919769532,0.35222146274777855,0.3333333333333333
rgb,agglomerative,10,"k=2, linkage=average",-1.8465905278823394e-05,0.00024957637611974873,0.35222146274777855,0.3333333333333333
rgb,agglomerative,10,"k=3, linkage=average",-2.1902270608312012e-05,0.00034664883929616086,0.35222146274777855,0.3333333333333333
sobel,agglomerative,1,"k=2, linkage=average",-0.0002912385844531761,0.005036177854701786,0.35222146274777855,0.3333333333333333
rgb,gmm,1,"k=2, cov=full",0.0015898247286258538,0.0015995688406923335,0.35222146274777855,0.3333333333333333
rgb,gmm,1,"k=2, cov=diag",0.0015898247286258538,0.0015995688406923335,0.35222146274777855,0.3333333333333333
rgb,kmeans,1,k=2,0.0008347614817465516,0.0008040531929252005,0.35222146274777855,0.3333333333333333
laplacian,agglomerative,75,"k=5, linkage=complete",-0.0004121297453995145,0.005639968330820514,0.35276828434723173,0.33266666666666667
laplacian,agglomerative,20,"k=3, linkage=complete",-9.379182091494518e-05,0.00788858782429805,0.3526315789473684,0.33266666666666667
laplacian,agglomerative,50,"k=2, linkage=complete",0.00011442905783014005,0.0025060758396342345,0.35413533834586464,0.33266666666666667
laplacian,agglomerative,75,"k=3, linkage=complete",-0.00038696169140438493,0.004959552834916813,0.3525632262474368,0.33266666666666667
laplacian,agglomerative,75,"k=4, linkage=complete",-0.000419329888690315,0.005268957715950947,0.3525632262474368,0.33266666666666667
laplacian,agglomerative,100,"k=4, linkage=complete",-0.00013912956058769106,0.009229535120462257,0.35324675324675325,0.33266666666666667
sobel,agglomerative,20,"k=4, linkage=average",7.73681742347438e-05,0.0015428708286051914,0.3539302802460697,0.33266666666666667
sobel,agglomerative,75,"k=4, linkage=average",-1.968575932983912e-05,0.0011898439555015012,0.3525632262474368,0.33266666666666667
laplacian,agglomerative,100,"k=5, linkage=complete",-0.00014061179096092608,0.009546931903699613,0.3534518113465482,0.33266666666666667
laplacian,agglomerative,75,"k=4, linkage=average",2.8237014656286673e-06,0.0008673763865007556,0.35249487354750514,0.332
laplacian,dbscan,1,"eps=1.0, min_samples=20",-0.00012530726976775377,0.003013523123562085,0.35119617224880384,0.332
rgb,agglomerative,1,"k=4, linkage=average",0.00024950085446103464,0.006832631740483837,0.35570745044429253,0.332
rgb,agglomerative,1,"k=5, linkage=average",0.000233737253751058,0.007365492577589688,0.35570745044429253,0.332
laplacian,agglomerative,100,"k=3, linkage=average",-3.4327861234944603e-06,0.0002699897357203366,0.3522898154477102,0.332
sobel,agglomerative,75,"k=5, linkage=average",-5.602263677282844e-05,0.001679382794278288,0.3525632262474368,0.332
sobel,agglomerative,50,"k=5, linkage=average",-0.00010715762030841466,0.0019886785896902465,0.3522898154477102,0.332
laplacian,agglomerative,75,"k=5, linkage=average",2.8144522035155486e-06,0.0009773058773138788,0.3525632262474368,0.332
laplacian,agglomerative,100,"k=3, linkage=complete",-8.452612459401645e-07,0.00820769723492042,0.35324675324675325,0.332
laplacian,agglomerative,10,"k=2, linkage=complete",3.070558452689431e-05,0.0013451104148617607,0.3530416951469583,0.332
laplacian,agglomerative,100,"k=4, linkage=average",6.309760270117219e-07,0.00040989711412289375,0.3523581681476418,0.332
laplacian,agglomerative,20,"k=2, linkage=complete",2.1902545768994246e-05,0.0007346488495200084,0.3526315789473684,0.3313333333333333
laplacian,agglomerative,10,"k=3, linkage=complete",-8.795685728721784e-05,0.0066282003327187275,0.3530416951469583,0.3313333333333333
rgb,agglomerative,100,"k=4, linkage=average",-5.0542578397017454e-05,0.0010745113405666719,0.3523581681476418,0.3313333333333333
rgb,agglomerative,75,"k=5, linkage=average",-1.7080486161482995e-05,0.000699479231988874,0.3523581681476418,0.3313333333333333
rgb,agglomerative,100,"k=5, linkage=average",-4.646977095860494e-05,0.0012131245757144944,0.3524265208475735,0.3313333333333333
sobel,agglomerative,100,"k=3, linkage=average",1.4491007316745885e-06,0.0008185833006206875,0.35249487354750514,0.3313333333333333
laplacian,agglomerative,1,"k=2, linkage=average",8.258407190101476e-06,0.00028048304683887023,0.3523581681476418,0.3313333333333333
laplacian,agglomerative,100,"k=2, linkage=complete",5.507180157113195e-05,0.001169958500917045,0.35324675324675325,0.3313333333333333
laplacian,agglomerative,75,"k=2, linkage=complete",1.996422096981858e-06,0.0006776340859481959,0.3525632262474368,0.3313333333333333
laplacian,agglomerative,10,"k=3, linkage=average",2.3327459336855946e-06,0.0005705965021286191,0.3524265208475735,0.3313333333333333
laplacian,agglomerative,10,"k=2, linkage=average",2.398137904805938e-06,0.0005166537982405341,0.3524265208475735,0.33066666666666666
sobel,agglomerative,20,"k=3, linkage=average",-1.0939445321682809e-05,0.0003995458772645104,0.3522898154477102,0.33066666666666666
laplacian,agglomerative,75,"k=3, linkage=average",-5.1960121134005484e-06,0.0005893305452643196,0.3523581681476418,0.33
laplacian,agglomerative,75,"k=2, linkage=average",-5.139987193428829e-06,0.0005216265529402904,0.3523581681476418,0.33
laplacian,dbscan,1,"eps=3.0, min_samples=5",1.2444535991033253e-05,0.0004205241891677092,0.35222146274777855,0.33
laplacian,dbscan,1,"eps=2.5, min_samples=5",1.2444535991033253e-05,0.0004205241891677092,0.35222146274777855,0.33
laplacian,dbscan,1,"eps=1.0, min_samples=5",1.5075181253933472e-05,0.0008362488933179367,0.3523581681476418,0.3293333333333333
laplacian,dbscan,1,"eps=3.0, min_samples=10",1.6668625126847616e-05,0.0005604438709884396,0.35222146274777855,0.32866666666666666
laplacian,dbscan,1,"eps=1.5, min_samples=5",1.4864128124675994e-06,0.0003448695023463641,0.3520847573479152,0.328
laplacian,dbscan,1,"eps=2.5, min_samples=10",1.4864128124675994e-06,0.0003448695023463641,0.3520847573479152,0.328
laplacian,dbscan,10,"eps=1.5, min_samples=5",0.027758139891697776,0.024568500092690564,0.17662337662337663,0.328
laplacian,dbscan,1,"eps=2.0, min_samples=5",9.059340580865753e-06,0.00037902114782448703,0.3521531100478469,0.328
canny,agglomerative,100,"k=2, linkage=average",0.00010426226453673388,0.0028809811529748415,0.35406698564593303,0.328
rgb,agglomerative,20,"k=3, linkage=average",-1.0338851146684032e-05,0.000292094190220635,0.3522898154477102,0.32666666666666666
rgb,agglomerative,20,"k=4, linkage=average",-2.875931626646923e-05,0.0005401696095614775,0.3522898154477102,0.32666666666666666
laplacian,dbscan,1,"eps=3.0, min_samples=20",1.0998359387686669e-05,0.0007068430692591939,0.3520164046479836,0.32666666666666666
laplacian,dbscan,1,"eps=2.0, min_samples=10",1.5355464142503e-05,0.0008087594610502542,0.3520164046479836,0.326
canny,agglomerative,75,"k=2, linkage=average",9.804212799921152e-06,0.0005398670264143028,0.35249487354750514,0.326
laplacian,dbscan,1,"eps=2.5, min_samples=20",1.5355464142503e-05,0.0008087594610502542,0.3520164046479836,0.326
laplacian,dbscan,1,"eps=1.5, min_samples=20",2.6987556086506e-06,0.0011128675755837137,0.351742993848257,0.3253333333333333
laplacian,dbscan,1,"eps=2.0, min_samples=20",4.558969134617941e-06,0.0008590793640759646,0.3518796992481203,0.3253333333333333
laplacian,dbscan,1,"eps=1.0, min_samples=10",1.7858613998222095e-05,0.0011418122194898157,0.3518796992481203,0.3253333333333333
laplacian,dbscan,1,"eps=2.0, min_samples=30",2.6987556086506e-06,0.0011128675755837137,0.351742993848257,0.3253333333333333
laplacian,agglomerative,10,"k=5, linkage=complete",-7.075014043323703e-05,0.009083794781694956,0.3559125085440875,0.3253333333333333
sobel,dbscan,1,"eps=3.0, min_samples=5",-1.0958179904288731e-05,0.00016222878539187138,0.3520847573479152,0.3253333333333333
laplacian,dbscan,1,"eps=2.5, min_samples=30",1.3387372454678031e-05,0.0010444289538154134,0.3518796992481203,0.3253333333333333
laplacian,dbscan,1,"eps=1.5, min_samples=10",4.558969134617941e-06,0.0008590793640759646,0.3518796992481203,0.3253333333333333
laplacian,dbscan,1,"eps=3.0, min_samples=30",1.9750575103498053e-05,0.000914061281784534,0.3520164046479836,0.3253333333333333
sobel,dbscan,1,"eps=2.5, min_samples=10",-6.8479375568203594e-06,0.00019500499046891083,0.3520847573479152,0.32466666666666666
canny,agglomerative,50,"k=2, linkage=average",3.197676176092135e-06,0.0006878412282794762,0.35249487354750514,0.32466666666666666
laplacian,agglomerative,10,"k=4, linkage=complete",-0.0002367577757648965,0.008839799705775838,0.35427204374572796,0.32466666666666666
sobel,dbscan,1,"eps=3.0, min_samples=10",-6.8479375568203594e-06,0.00019500499046891083,0.3520847573479152,0.32466666666666666
sobel,dbscan,1,"eps=3.0, min_samples=20",-2.699742533964997e-06,0.0002613680992076795,0.3520847573479152,0.32466666666666666
sobel,dbscan,1,"eps=2.5, min_samples=5",-6.8479375568203594e-06,0.00019500499046891083,0.3520847573479152,0.32466666666666666
canny,agglomerative,20,"k=2, linkage=average",5.570193807720301e-06,0.00043875313978929435,0.3524265208475735,0.324
rgb,agglomerative,20,"k=5, linkage=average",-2.4031870663510585e-05,0.0008077394310520091,0.3524265208475735,0.324
laplacian,dbscan,1,"eps=1.5, min_samples=30",2.5430609307213918e-05,0.0012947841723975188,0.35146958304853043,0.324
canny,agglomerative,50,"k=3, linkage=average",2.9922109656569437e-06,0.0006994330650212993,0.35249487354750514,0.32266666666666666
sobel,dbscan,1,"eps=2.5, min_samples=20",-2.10141533348295e-05,0.0004394983607903681,0.3518796992481203,0.32066666666666666
laplacian,dbscan,1,"eps=1.0, min_samples=30",-0.00014291665157676963,0.0024904247250983487,0.34935064935064936,0.31933333333333336
sobel,dbscan,1,"eps=3.0, min_samples=30",-1.1620670709628216e-05,0.000707809524479241,0.35181134654818863,0.31866666666666665
laplacian,dbscan,20,"eps=2.0, min_samples=5",0.023713672370057264,0.02268299262604136,0.14688995215311004,0.31666666666666665
canny,dbscan,1,"eps=1.0, min_samples=10",1.2444535991033253e-05,0.0004205241891677092,0.35222146274777855,0.31466666666666665
canny,dbscan,1,"eps=2.5, min_samples=30",8.258407190101476e-06,0.00028048304683887023,0.35222146274777855,0.31466666666666665
sobel,dbscan,1,"eps=2.0, min_samples=30",-5.050789389927259e-05,0.0011607746880457767,0.3513328776486671,0.31266666666666665
sobel,dbscan,1,"eps=2.0, min_samples=20",-4.320262671190715e-05,0.0011103672250254199,0.35140123034859877,0.31266666666666665
sobel,dbscan,1,"eps=1.5, min_samples=20",-6.798039810477969e-05,0.0013670782238316712,0.3511278195488722,0.31266666666666665
sobel,dbscan,1,"eps=2.5, min_samples=30",-3.586091863734616e-05,0.0010648608950342493,0.35146958304853043,0.31266666666666665
sobel,dbscan,1,"eps=1.5, min_samples=30",-7.749039093420362e-05,0.0011961455152135535,0.35092276144907725,0.31133333333333335
canny,dbscan,1,"eps=2.0, min_samples=30",2.0930682245718752e-05,0.0007002473556665683,0.35222146274777855,0.31133333333333335
canny,dbscan,1,"eps=1.5, min_samples=20",1.6668625126847616e-05,0.0005604438709884396,0.35222146274777855,0.31133333333333335
sobel,dbscan,1,"eps=1.0, min_samples=20",-8.748007447179269e-05,0.0013388087559905002,0.3507860560492139,0.30933333333333335
sobel,dbscan,1,"eps=1.0, min_samples=10",-5.050789389927259e-05,0.0011607746880457767,0.3513328776486671,0.30933333333333335
sobel,dbscan,1,"eps=1.0, min_samples=5",-1.021733897292505e-05,0.00029224202307882787,0.3520164046479836,0.30933333333333335
sobel,dbscan,1,"eps=1.5, min_samples=10",-1.021733897292505e-05,0.00029224202307882787,0.3520164046479836,0.30933333333333335
sobel,dbscan,1,"eps=1.0, min_samples=30",-0.00010379945616807159,0.0013511358863783245,0.35051264524948733,0.30866666666666664
canny,dbscan,1,"eps=1.5, min_samples=30",5.0041690321721706e-05,0.0015878008699375873,0.3520847573479152,0.30866666666666664
canny,dbscan,1,"eps=1.0, min_samples=20",6.883918248349607e-05,0.00208734117507553,0.3520847573479152,0.30866666666666664
canny,dbscan,1,"eps=1.0, min_samples=30",4.2491867448373904e-05,0.0018198102334541903,0.35181134654818863,0.30733333333333335
sobel,dbscan,1,"eps=2.0, min_samples=5",-1.4346567098773495e-05,0.0002509363775054441,0.3520164046479836,0.30666666666666664
sobel,dbscan,1,"eps=2.0, min_samples=10",-1.4346567098773495e-05,0.0002509363775054441,0.3520164046479836,0.30666666666666664
sobel,dbscan,1,"eps=1.5, min_samples=5",-1.4346567098773495e-05,0.0002509363775054441,0.3520164046479836,0.30666666666666664
laplacian,dbscan,10,"eps=3.0, min_samples=20",0.009345581651295974,0.014489997216500138,0.2654135338345865,0.2906666666666667
canny,dbscan,10,"eps=2.0, min_samples=5",0.030106810383094162,0.04284790439773675,0.12809295967190704,0.28933333333333333
canny,dbscan,10,"eps=2.5, min_samples=10",0.04446061226934336,0.04797045509750766,0.16158578263841422,0.2886666666666667
laplacian,dbscan,10,"eps=3.0, min_samples=30",0.010805921050265531,0.015444706651673596,0.2623376623376623,0.288
canny,dbscan,10,"eps=3.0, min_samples=20",0.05258066940407096,0.05233739875147164,0.19227614490772385,0.2846666666666667
laplacian,dbscan,10,"eps=2.5, min_samples=10",0.013645027739494461,0.015806897464274824,0.24709501025290498,0.278
laplacian,dbscan,10,"eps=2.5, min_samples=20",0.016661446518856548,0.017491357641511374,0.24025974025974026,0.2753333333333333
laplacian,dbscan,10,"eps=2.5, min_samples=30",0.01905773939893728,0.019099709911856378,0.23697881066302118,0.274
laplacian,dbscan,20,"eps=3.0, min_samples=10",0.022642422971297187,0.02018461804313464,0.21503759398496242,0.272
laplacian,dbscan,20,"eps=2.5, min_samples=10",0.02781794959915644,0.023066192242101515,0.184688995215311,0.26466666666666666
rgb,dbscan,1,"eps=2.0, min_samples=10",-7.033871244682661e-05,0.0006283246732618963,0.35119617224880384,0.2633333333333333
laplacian,dbscan,10,"eps=2.0, min_samples=10",0.024337802573343857,0.0212693756816431,0.21551606288448394,0.26266666666666666
laplacian,dbscan,20,"eps=3.0, min_samples=20",0.02374017637032592,0.020466517447711045,0.21100478468899522,0.26066666666666666
laplacian,dbscan,10,"eps=1.0, min_samples=5",0.014190120211332962,0.018954802358564816,0.10102529049897471,0.26066666666666666
laplacian,dbscan,20,"eps=3.0, min_samples=30",0.02356042994442794,0.020142638529596593,0.20813397129186603,0.258
laplacian,dbscan,10,"eps=2.0, min_samples=20",0.026446729881918138,0.022436531154481573,0.20704032809295966,0.25466666666666665
laplacian,dbscan,10,"eps=2.0, min_samples=30",0.02688750717517279,0.02257845801733787,0.20205058099794942,0.252
canny,dbscan,10,"eps=1.5, min_samples=5",0.01234234150247802,0.03027122320683301,0.07573479152426521,0.25133333333333335
sobel,dbscan,10,"eps=2.5, min_samples=5",0.0021689953653491406,0.01746546326687501,0.026794258373205742,0.25066666666666665
laplacian,dbscan,20,"eps=2.5, min_samples=5",0.026708648909840725,0.022068748071314915,0.18810663021189336,0.24666666666666667
laplacian,dbscan,20,"eps=2.5, min_samples=30",0.027789554144593682,0.023187956836617694,0.17792207792207793,0.244
rgb,dbscan,1,"eps=1.0, min_samples=5",-7.00842550089832e-05,0.0012195270520289315,0.35140123034859877,0.244
laplacian,dbscan,20,"eps=2.5, min_samples=20",0.027687759126388357,0.022987198253529236,0.18038277511961723,0.244
rgb,dbscan,1,"eps=1.0, min_samples=30",-0.00015072109100590657,0.0036278982411101952,0.3457963089542037,0.24066666666666667
laplacian,dbscan,10,"eps=1.5, min_samples=10",0.026856030035986078,0.023011542522197163,0.16541353383458646,0.23666666666666666
laplacian,dbscan,50,"eps=3.0, min_samples=5",0.022471104173930754,0.019046682946986488,0.15673274094326725,0.236
laplacian,dbscan,50,"eps=3.0, min_samples=10",0.02237670389464135,0.019084561148215093,0.15481886534518113,0.23533333333333334
rgb,dbscan,1,"eps=1.5, min_samples=20",-0.00011316011262478638,0.0016269847233718702,0.34921394395078603,0.23533333333333334
laplacian,dbscan,50,"eps=3.0, min_samples=20",0.022449072924535136,0.019266840654787197,0.1534518113465482,0.23466666666666666
laplacian,dbscan,50,"eps=3.0, min_samples=30",0.022255844252663227,0.01918279497217835,0.15249487354750513,0.234
laplacian,dbscan,10,"eps=1.5, min_samples=20",0.02667513085056863,0.02366539045856363,0.15659603554340396,0.232
sobel,dbscan,10,"eps=3.0, min_samples=10",0.008389226727933814,0.02484481379915999,0.05762132604237867,0.23133333333333334
rgb,dbscan,1,"eps=2.0, min_samples=30",-0.0001062660983750833,0.001592440053123092,0.3492822966507177,0.23
rgb,dbscan,1,"eps=2.5, min_samples=30",-0.0001135219316544193,0.0018694313663196681,0.3497607655502392,0.23
laplacian,dbscan,10,"eps=1.5, min_samples=30",0.02530243436020189,0.02294273563404386,0.15037593984962405,0.23
canny,dbscan,10,"eps=2.0, min_samples=10",0.026721142084268953,0.03909828906428382,0.11490088858509911,0.22866666666666666
canny,dbscan,10,"eps=3.0, min_samples=30",0.05267369873110838,0.05080372107587093,0.18086124401913875,0.22533333333333333
rgb,dbscan,1,"eps=2.0, min_samples=5",-4.3299545238172055e-05,0.0006463246644011318,0.35167464114832536,0.22533333333333333
laplacian,dbscan,75,"eps=3.0, min_samples=5",0.01658927042046473,0.01511915386654674,0.1328092959671907,0.22466666666666665
laplacian,dbscan,100,"eps=2.0, min_samples=5",0.0056526517165618306,0.00919062489983666,0.05721120984278879,0.224
laplacian,dbscan,75,"eps=3.0, min_samples=30",0.0162608510249457,0.01474683871394765,0.1302118933697881,0.224
laplacian,dbscan,75,"eps=3.0, min_samples=10",0.016416804798646087,0.014753559676447583,0.13144224196855775,0.224
laplacian,dbscan,75,"eps=3.0, min_samples=20",0.01649635987838156,0.014926038589937882,0.13082706766917293,0.224
laplacian,dbscan,20,"eps=2.0, min_samples=10",0.02253508164024223,0.02068438468971148,0.14025974025974025,0.224
laplacian,dbscan,20,"eps=2.0, min_samples=20",0.020818948325329132,0.01951356886385693,0.1354066985645933,0.22333333333333333
laplacian,dbscan,20,"eps=2.0, min_samples=30",0.020020764134882185,0.01898728283596931,0.13260423786739575,0.22133333333333333
laplacian,dbscan,100,"eps=3.0, min_samples=5",0.013944172745418877,0.012976616652316694,0.11920710868079289,0.22
rgb,dbscan,1,"eps=3.0, min_samples=20",-8.004404396099208e-05,0.0006562303152075963,0.3509911141490089,0.21933333333333332
laplacian,dbscan,100,"eps=3.0, min_samples=10",0.014025377237701989,0.013135218010370342,0.11893369788106631,0.21866666666666668
laplacian,dbscan,50,"eps=2.5, min_samples=10",0.0149387935793846,0.014424208280261828,0.11729323308270677,0.21866666666666668
laplacian,dbscan,100,"eps=3.0, min_samples=30",0.013745005178480447,0.012951591467139029,0.11804511278195488,0.21866666666666668
laplacian,dbscan,100,"eps=3.0, min_samples=20",0.013893946779367398,0.013059361239279,0.11831852358168148,0.21866666666666668
laplacian,dbscan,50,"eps=2.5, min_samples=5",0.015262971698331317,0.01461000227372452,0.11886534518113466,0.21866666666666668
rgb,dbscan,1,"eps=1.0, min_samples=20",-0.0001609990297141851,0.0020221311584872935,0.3474367737525632,0.218
laplacian,dbscan,50,"eps=2.5, min_samples=20",0.01447168912153562,0.014098876487775684,0.11592617908407382,0.21733333333333332
rgb,dbscan,1,"eps=1.5, min_samples=30",-0.00015913868918752264,0.002078815059640507,0.34777853725222146,0.21733333333333332
laplacian,dbscan,50,"eps=2.5, min_samples=30",0.014214082496685012,0.013955021203975185,0.11490088858509911,0.216
canny,dbscan,10,"eps=2.5, min_samples=20",0.04073871464939156,0.046059130925696065,0.14894053315105946,0.21466666666666667
canny,dbscan,20,"eps=3.0, min_samples=5",0.021649047183121474,0.03478089254582787,0.10287081339712918,0.21333333333333335
rgb,dbscan,1,"eps=1.0, min_samples=10",-0.000122613063721075,0.0019301284662718772,0.3504442925495557,0.21266666666666667
laplacian,dbscan,50,"eps=2.0, min_samples=5",0.009146868804822341,0.011402054111977734,0.08024606971975393,0.21266666666666667
canny,dbscan,10,"eps=2.5, min_samples=30",0.03759064127568553,0.0440640056505581,0.1423103212576897,0.21133333333333335
laplacian,dbscan,75,"eps=2.5, min_samples=20",0.010950343468939106,0.011730781044575436,0.09637730690362269,0.21066666666666667
laplacian,dbscan,75,"eps=2.5, min_samples=10",0.010953532526989603,0.011568587674212039,0.09712918660287082,0.21066666666666667
laplacian,dbscan,75,"eps=2.5, min_samples=5",0.01106314389870788,0.011617648377246529,0.0975393028024607,0.21066666666666667
laplacian,dbscan,75,"eps=2.5, min_samples=30",0.011087977347966184,0.011982461671492528,0.09603554340396446,0.21
laplacian,dbscan,50,"eps=1.5, min_samples=5",0.004252790171070282,0.010310780621368093,0.045933014354066985,0.20666666666666667
laplacian,dbscan,100,"eps=2.5, min_samples=5",0.009065819472476883,0.010001711826474864,0.08701298701298701,0.206
rgb,dbscan,1,"eps=1.5, min_samples=5",-5.0617769036815905e-05,0.0007274900735456767,0.3516062884483937,0.20533333333333334
laplacian,dbscan,100,"eps=2.5, min_samples=10",0.009015866172246798,0.010014067557929161,0.08653451811346548,0.20533333333333334
laplacian,dbscan,100,"eps=2.5, min_samples=20",0.009090420398921831,0.01020547395711206,0.0861244019138756,0.20466666666666666
laplacian,dbscan,100,"eps=2.5, min_samples=30",0.008886631119649198,0.009984889602996438,0.08557758031442242,0.204
laplacian,dbscan,20,"eps=1.5, min_samples=5",0.011954970491922283,0.014318082823881766,0.09022556390977443,0.20333333333333334
laplacian,dbscan,20,"eps=1.5, min_samples=10",0.011030501979628262,0.013566666180278178,0.08667122351332877,0.20266666666666666
rgb,dbscan,1,"eps=1.5, min_samples=10",-9.325248732851773e-05,0.0008435378382771256,0.3507860560492139,0.20266666666666666
laplacian,dbscan,50,"eps=1.5, min_samples=10",0.004227015756039516,0.009145866570583491,0.04449760765550239,0.202
laplacian,dbscan,10,"eps=1.0, min_samples=10",0.012204871864166168,0.01602333115828619,0.08940533151059467,0.20133333333333334
laplacian,dbscan,50,"eps=2.0, min_samples=10",0.009169589319883868,0.011414586477966783,0.07935748462064252,0.20066666666666666
laplacian,dbscan,20,"eps=1.5, min_samples=20",0.010312063947887976,0.013165963780524814,0.08359535201640465,0.20066666666666666
